initials,date_entered,sorter_ID,occasion_ID,sample_ID,sample_location,collection_date,sorting_date,grids_sampled,order_name,family_name,life_stage,BL_HW,total_counts,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,empty_case,NOTES,,PROOFED BY,PROOF DATE
BS,6/4/26,Moira ,,T20825_SURB4,T2,8/-/25,4/20/26,6,Trombidiformes ,Hydrachnidae ,A?,BL,1,0.9,,,,,,,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB4,T2,8/-/25,4/20/26,6,Terrestrial ,,A,BL,2,1.7,2.4,,,,,,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB4,T2,8/-/25,4/20/26,6,"""Scud""",1,A,BL,1,2,,,,,,,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB4,T2,8/-/25,4/20/26,6,Diptera ,Chironomidae,P,BL,7,2.1,3.3,2.3,1.6,2.9,3.6,3,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB4,T2,8/-/25,4/20/26,6,Diptera ,Chironomidae,A,BL,3,1.7,2.3,1.4,,,,,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Ephemeroptera,Ephemerellidae,L,BL,3,1.5,4,6.1,,,,,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Ephemeroptera,Heptageniidae,L,BL,6,2.7,2.1,1.4,4.5,3,2.1,,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Ephemeroptera,Baetidae,L,BL,12,4.7,3.2,2.1,1.7,2.2,2.3,1.8,2,1.7,1.5,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Trichoptera ,Brachycentridae,L,BL,3,0.9(HW),0.3(HW),3,,,,,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Trichoptera ,Lepidostomatidae,L,BL,2,3.1,3.2,,,,,,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Coleoptera,Elmidae,L,BL,16,4.5,3.1,4.2,2.5,2.5,6,4.3,2.4,2.6,4,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Diptera ,,P,BL,9,3.6,4.1,2,2.1,1.7,2.2,1.6,2.3,1.8,,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Diptera ,Chironomidae,L,BL,32,4.5,10.5,7,2.5,10.5,6.5,7.5,3.5,7.4,9.6,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Diptera ,Simuliidae,L,BL,13,4.3,4.3,3.7,3.7,4.5,2.7,2.8,2.8,2.8,3,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Trichoptera ,Brachycentridae,P,BL,5,6.6,4.3,5.5,8,7.1,,,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Trichoptera ,Glossomatidae,P,BL,5,3.6,5.2,4.6,4.1,5.4,,,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Gastropoda ,,A,BL,3,2.2,1.8,2,,,,,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Terrestrial ,,A,BL,5,3.2,1.4,14.2,2.8,2.9,,,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Amphipoda  ,,A,BL,1,2.1,,,,,,,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Diptera ,Deuterophlebiidae,L?,BL,4,3.5,3,2.4,1.9,,,,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Leech,,A,BL,3,2.8,2.6,1.9,,,,,,,,,,,,
BS,6/4/26,Moira ,,T20825_SURB5,T2,8/-/25,4/30/26,16,Coleoptera,Elmidae,A,BL,2,2.8,2.5,,,,,,,,,,,,,
BS,6/4/26,Moira ,,T30825_SURB1,T3,8/-/25,4/30/26,16,Ephemeroptera,Ephemerellidae,L,BL,2,6.1,2.2,,,,,,,,,,,,,
BS,6/4/26,Moira ,,T30825_SURB1,T3,8/-/25,4/30/26,16,Ephemeroptera,Heptageniidae,L,BL,4,6.8,4.6,3.8,2.2,,,,,,,,,,,
BS,6/4/26,Moira ,,T30825_SURB1,T3,8/-/25,4/30/26,16,Ephemeroptera,Leptophlebidae,L,BL,10,2.3,1.3,2.3,2.4,1.6,1.1,2.1,1.8,2,?,,,,,
BS,6/4/26,Moira ,,T30825_SURB1,T3,8/-/25,4/30/26,16,Coleoptera,Elmidae ,L,BL,1,4.3,,,,,,,,,,,,,,
BS,6/4/26,Moira ,,T30825_SURB1,T3,8/-/25,4/30/26,16,Diptera ,Chironomidae,L,BL,88,4.3,8.1,3.9,5.7,1.3,1.5,3.2,2.9,4.9,1.9,,,,,
BS,6/4/26,Moira ,,T30825_SURB1,T3,8/-/25,4/30/26,16,Diptera,Simuliidae,L,BL,83,6,5.2,3.2,2.5,6.1,6.6,3,2.7,4.7,2.6,,,,,
BS,6/4/26,Moira ,,T30825_SURB1,T3,8/-/25,4/30/26,16,Gastropoda ,,A,BL,2,7,2.5,,,,,,,,,,,,,
BS,6/4/26,Moira ,,T30825_SURB1,T3,8/-/25,4/30/26,16,Terrestrial ,,A,BL,2,1.9,1.7,,,,,,,,,,,,,
BS,6/4/26,Moira ,,T30825_SURB1,T3,8/-/25,4/30/26,16,Amphipoda  ,,A,BL,1,2.1,,,,,,,,,,,,,,
BS,6/4/26,Moira ,,T30825_SURB1,T3,8/-/25,4/30/26,16,Elmidae,Dytiscidae?,L?,BL,1,2.2,,,,,,,,,,,,,,
BS,6/4/26,Moira ,,T30825_SURB1,T3,8/-/25,4/30/26,16,Diptera,,P,BL,11,3,2.7,3.9,3.1,3,2.9,2,4.5,2,2.1,,,,,
BS,6/4/26,KS,,T30825_SURB2,T3,8/-/25,4/30/26,16,Ephemeroptera,Baetidae,L,BL,14,1.7,2.1,2.6,2.7,4.3,2.4,2.8,2.5,2,1.8,,,,,
BS,6/4/26,KS,,T30825_SURB2,T3,8/-/25,4/30/26,16,Diptera ,Culicidae,L?,BL,1,3.8,,,,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB2,T3,8/-/25,4/30/26,16,Diptera ,Chironomidae,L,BL,82,4.2,2.1,3.4,2.4,5.5,2,3,5.4,1.4,1.6,,,,,
BS,6/4/26,KS,,T30825_SURB2,T3,8/-/25,4/30/26,16,Diptera ,Simuliidae,L,BL,127,6.4,4.5,2,4.7,7.1,6,3.1,2.8,3.6,4.1,,,,,
BS,6/4/26,KS,,T30825_SURB2,T3,8/-/25,4/30/26,16,Diptera ,,P,BL,4,3,2.3,3.9,2.1,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB2,T3,8/-/25,4/30/26,16,Terrestrial ,,A,BL,8,2.1,2.9,2.2,2.4,3.5,3.9,3,2.8,,,,,,,
BS,6/4/26,KS,,T30825_SURB3,T3,8/-/25,4/30/26,14,Ephemeroptera,Baetidae,L,BL,3,4.7,2.9,2.7,,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB3,T3,8/-/25,4/30/26,14,Coleoptera,Elmidae ,L,BL,6,3.2,2.5,3.9,5.2,5.2,3,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB3,T3,8/-/25,4/30/26,14,Diptera,Chironomidae,L,BL,160,8.8,5.6,2.6,4.5,3.9,5.1,7.7,2.2,5.3,5.7,,,,,
BS,6/4/26,KS,,T30825_SURB3,T3,8/-/25,4/30/26,14,Diptera,Simuliidae,L,BL,9,4,5.2,4.2,3.3,2.7,3.1,2.8,5.4,1.6,,,,,,
BS,6/4/26,KS,,T30825_SURB3,T3,8/-/25,4/30/26,14,Diptera ,,P,BL,16,3.4,4.5,4,2.7,3.4,3.2,2.6,3.5,3.9,1.8,,,,,
BS,6/4/26,KS,,T30825_SURB3,T3,8/-/25,4/30/26,14,Gastropoda ,,A,BL,9,5.2,7.2,2.4,2.2,2.7,2.6,4.1,1.6,1.5,,,,,,
BS,6/4/26,KS,,T30825_SURB4,T3,8/-/25,5/1/26,5,Ephemeroptera,Ephemerellidae,L ,BL,1,3.5,,,,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB4,T3,8/-/25,5/1/26,5,Ephemeroptera,Heptageniidae,L,BL,2,7.4,8.8,,,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB4,T3,8/-/25,5/1/26,5,Ephemeroptera,Baetidae,L,BL,12,2.1,1.5,1.4,1.7,1.8,2.5,2.2,2.2,1.5,1.9,,,,,
BS,6/4/26,KS,,T30825_SURB4,T3,8/-/25,5/1/26,5,Ephemeroptera,Leptophlebidae,L,BL,1,4.2,,,,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB4,T3,8/-/25,5/1/26,5,Coleoptera,Elmidae,A,BL,1,2.8,,,,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB4,T3,8/-/25,5/1/26,5,Diptera ,Chironomidae,L,BL,90,5.1,2.5,7.5,5.5,2.6,5.2,1.8,5.5,3.1,7.9,,,,,
BS,6/4/26,KS,,T30825_SURB4,T3,8/-/25,5/1/26,5,Diptera ,Simuliidae,L,BL,98,5.1,4,3.9,5.7,1.5,2.5,3.1,5.8,4.2,3.6,,,,,
BS,6/4/26,KS,,T30825_SURB4,T3,8/-/25,5/1/26,5,Terrestrial ,,A,BL,4,2.8,2.9,2.9,1.8,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB4,T3,8/-/25,5/1/26,5,Collembola ,,A?,BL,1,2.1,,,,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB4,T3,8/-/25,5/1/26,5,Gastropoda ,,A,BL,1,1.3,,,,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB4,T3,8/-/25,5/1/26,5,"""Aquatic worm?""",,A?,BL,2,4.9,8,,,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB4,T3,8/-/25,5/1/26,5,Diptera ,,P,BL,4,2.7,3.3,3.7,2.5,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB5,T3,8/-/25,5/1/26,16,Ephemeroptera,Ephemerellidae,L,BL,1,3.2,,,,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB5,T3,8/-/25,5/1/26,16,Ephemeroptera,Baetidae,L,BL,8,3.5,3.5,1.8,3.4,3,1.6,1.6,1.8,,,,,,,
BS,6/4/26,KS,,T30825_SURB5,T3,8/-/25,5/1/26,16,Coleoptera,Elmidae,L,BL,4,5.4,3.6,4.8,4.3,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB5,T3,8/-/25,5/1/26,16,Diptera ,Chironomidae,L,BL,161,8.3,3.4,6.4,4.1,2.8,6.4,1.8,2.5,3.8,3.6,,,,,
BS,6/4/26,KS,,T30825_SURB5,T3,8/-/25,5/1/26,16,Diptera ,Simuliidae,L,BL,3,3,4,3.1,,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB5,T3,8/-/25,5/1/26,16,Muscidae ,,A,BL,1,14.5,,,,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB5,T3,8/-/25,5/1/26,16,Diptera ,,P,BL,18,2.3,3,4.2,3.6,1.7,3,2.9,2,1.9,2.4,,,,,
BS,6/4/26,KS,,T30825_SURB5,T3,8/-/25,5/1/26,16,Terrestrial ,,A,BL,3,4.9,2,2.1,,,,,,,,,,,,
BS,6/4/26,KS,,T30825_SURB5,T3,8/-/25,5/1/26,16,Gastropoda ,,A,BL,2,4,1.2,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C1.51025_SURB1,C1.5,10/-/25,5/5/26,3,Ephemeroptera,Baetidae,L,BL,5,0.6,1.2,1,0.5,1.5,,,,,,,,,,
BS,6/5/26,Moira ,,C1.51025_SURB1,C1.5,10/-/25,5/5/26,3,Trichoptera ,Brachycentridae,L,BL,1,1.2,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C1.51025_SURB1,C1.5,10/-/25,5/5/26,3,Coleoptera,Elmidae,L,BL,5,5,4.9,4.2,1.3,1.1,,,,,,,,,,
BS,6/5/26,Moira ,,C1.51025_SURB1,C1.5,10/-/25,5/5/26,3,Diptera ,Chironomidae,L,BL,200,4.1,7.5,5.7,1.2,0.8,1.3,2.1,1.1,0.8,1.5,,,,,
BS,6/5/26,Moira ,,C1.51025_SURB1,C1.5,10/-/25,5/5/26,3,"""Aquatic worm?""",,A,BL,1,5.3,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C1.51025_SURB1,C1.5,10/-/25,5/5/26,3,Diptera ,Empididae,L,BL,1,1.6,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C1.51025_SURB1,C1.5,10/-/25,5/5/26,3,unknown ,,,BL,1,6.6,,,,,,,,,,,looked like a rectangular rigid deflated hexatoma ,,,
BS,6/5/26,Moira ,,C1.51025_SURB2,C1.5,10/-/25,5/5/26,16,Ephemeroptera,Baetidae,L,BL,9,1.4,1.2,1.7,1.4,1.4,1.2,1.4,0.8,1,,,,,,
BS,6/5/26,Moira ,,C1.51025_SURB2,C1.5,10/-/25,5/5/26,16,Trichoptera ,Rhyacophilidae,L,BL,1,1.7,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C1.51025_SURB2,C1.5,10/-/25,5/5/26,16,Trichoptera,Brachycentridae,L,BL,2,2,2,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C1.51025_SURB2,C1.5,10/-/25,5/5/26,16,Trichoptera,Lepidostomatidae,L,BL,1,2,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C1.51025_SURB2,C1.5,10/-/25,5/5/26,16,Coleoptera,Elmidae,L,BL,1,3.9,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C1.51025_SURB2,C1.5,10/-/25,5/5/26,16,Diptera ,Tipulidae,L,BL,1,6.5,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C1.51025_SURB2,C1.5,10/-/25,5/5/26,16,Diptera,Chironomidae,L,BL,114,4,2.5,0.9,1.1,2.6,0.8,2,1.4,0.7,0.9,,,,,
BS,6/5/26,Moira ,,C1.51025_SURB2,C1.5,10/-/25,5/5/26,16,Diptera,,P,Bl,1,3.1,,,,,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB3,C1.5,10/-/25,5/5/26,16,Ephemeroptera,Baetidae,L,BL,3,1.8,1.6,1.3,,,,,,,,,very light,,,
BS,6/5/26,KS,,C1.51025_SURB3,C1.5,10/-/25,5/5/26,16,Trichoptera ,Brachycentridae,L,BL,1,2.5,,,,,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB3,C1.5,10/-/25,5/5/26,16,Coleoptera,Elmidae,L,BL,1,4.5,,,,,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB3,C1.5,10/-/25,5/5/26,16,Diptera ,Chironomidae,L,BL,81,4.8,4.2,1.7,2.2,2,1.4,2.3,1,1.2,2.6,,,,,
BS,6/5/26,KS,,C1.51025_SURB3,C1.5,10/-/25,5/5/26,16,Diptera,,P,BL,1,3,,,,,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB4,C1.5,10/-/25,5/6/26,12,Ephemeroptera,Baetidae,L,BL,22,3.5,2.4,1.6,1.5,2.1,0.7,1.5,1.3,0.9,2.1,,heavier on Didymo ,,,
BS,6/5/26,KS,,C1.51025_SURB4,C1.5,10/-/25,5/6/26,12,Trichoptera ,Brachycentridae,L,BL,7,2.3,2.1,2.8,2.5,2.3,2.1,0.4(HW),,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB4,C1.5,10/-/25,5/6/26,12,Trichoptera ,Lepidostomatidae,L,BL,5,4.6,4.8,0.8(HW),2.2,2.3,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB4,C1.5,10/-/25,5/6/26,12,Coleoptera,Elmidae,L,BL,3,2.3,5.1,5.1,,,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB4,C1.5,10/-/25,5/6/26,12,Diptera,Empididae,L,BL,1,5,,,,,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB4,C1.5,10/-/25,5/6/26,12,Diptera,Chironomidae,L,BL,162,5.9,1.7,1.2,2.5,2.6,4.5,3.6,1.5,1.2,1,,,,,
BS,6/5/26,KS,,C1.51025_SURB4,C1.5,10/-/25,5/6/26,12,Diptera,,P,BL,2,2.4,4.1,,,,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB4,C1.5,10/-/25,5/6/26,12,Amphipoda  ,,A,BL,3,2.4,3.3,1.6,,,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB4,C1.5,10/-/25,5/6/26,12,Diptera,Tipulidae,L,BL,1,4.5,,,,,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB4,C1.5,10/-/25,5/6/26,12,Gastropoda ,,A,BL,1,5.1,,,,,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB4,C1.5,10/-/25,5/6/26,12,Oligochaeta ,Oligochaeta,A,BL,1,24.8,,,,,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB5,C1.5,10/-/25,5/6/26,16,Ephemeroptera,Ephemerellidae,L,BL,1,5.8,,,,,,,,,,,light sample,,,
BS,6/5/26,KS,,C1.51025_SURB5,C1.5,10/-/25,5/6/26,16,Ephemeroptera,Heptageniidae,L,BL,1,2.8,,,,,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB5,C1.5,10/-/25,5/6/26,16,Ephemeroptera,Baetidae,L,BL,15,2,1.2,2,2,2,1.2,1.6,1.7,1.2,1.1,,,,,
BS,6/5/26,KS,,C1.51025_SURB5,C1.5,10/-/25,5/6/26,16,Trichoptera,Brachycentridae,L,BL,10,2.2,2.3,2.4,2.2,1.9,2.6,2,2.7,2.3,2.1,,,,,
BS,6/5/26,KS,,C1.51025_SURB5,C1.5,10/-/25,5/6/26,16,Trichoptera,Lepidostomatidae,L,BL,10,2.8,3.7,1.4,4.3,4.8,2.2,1.5,0.4(HW),2.1,2.3,,,,,
BS,6/5/26,KS,,C1.51025_SURB5,C1.5,10/-/25,5/6/26,16,Coleoptera,Elmidae,L,BL,1,6.1,,,,,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB5,C1.5,10/-/25,5/6/26,16,Diptera,Tipulidae,L,BL,1,8.3,,,,,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB5,C1.5,10/-/25,5/6/26,16,Diptera,Chironomidae,L,BL,127,5.5,2.2,3.7,2.1,1.2,0.9,2.3,3.8,2.1,1.7,,,,,
BS,6/5/26,KS,,C1.51025_SURB5,C1.5,10/-/25,5/6/26,16,Amphipoda  ,,A,BL,5,5.6,3.5,3.4,3.5,2.8,,,,,,,,,,
BS,6/5/26,KS,,C1.51025_SURB5,C1.5,10/-/25,5/6/26,16,Podocopida,Ostracod,A,BL,4,1.2,1.1,1.1,1,,,,,,,,,,,
BS,6/5/26,KS,,C21025_SURB1,C2,10/-/25,5/7/26,16,Plecoptera,Perlidae,L,BL,1,4.5,,,,,,,,,,,"lots of Didymo, hard to see",,,
BS,6/5/26,KS,,C21025_SURB1,C2,10/-/25,5/7/26,16,Ephemeroptera,Ephemerellidae,L,BL,3,6.1,7.3,1.7,,,,,,,,,,,,
BS,6/5/26,KS,,C21025_SURB1,C2,10/-/25,5/7/26,16,Ephemeroptera,Heptageniidae,L,BL,1,1.6,,,,,,,,,,,,,,
BS,6/5/26,KS,,C21025_SURB1,C2,10/-/25,5/7/26,16,Ephemeroptera,Baetidae,L,BL,7,4.3,1.4,1.6,1.2,1.4,1.4,1.6,,,,,,,,
BS,6/5/26,KS,,C21025_SURB1,C2,10/-/25,5/7/26,16,Trichoptera,Brachycentridae,L,BL,29,2.9,2.9,3.1,2.6,2.5,10,2.1,2.2,7.2,2.7,,,,,
BS,6/5/26,KS,,C21025_SURB1,C2,10/-/25,5/7/26,16,Trichoptera,Hydropsychidae,L,BL,1,4.5,,,,,,,,,,,,,,
BS,6/5/26,KS,,C21025_SURB1,C2,10/-/25,5/7/26,16,Trichoptera,Lepidostomatidae,L,BL,5,2.3,3.5,1.8,1.9,5.3,,,,,,,,,,
BS,6/5/26,KS,,C21025_SURB1,C2,10/-/25,5/7/26,16,Coleoptera,Elmidae,L,BL,13,6.6,5.1,3.2,4.7,3.5,5.4,2.4,5.6,5,5,,,,,
BS,6/5/26,KS,,C21025_SURB1,C2,10/-/25,5/7/26,16,Diptera,Chironomidae,L,BL,118,2.8,1.2,1.1,2.3,5.4,5.3,2,3.4,1.9,2.6,,,,,
BS,6/5/26,KS,,C21025_SURB1,C2,10/-/25,5/7/26,16,Diptera ,Simuliidae,L,BL,8,2.7,2.9,2,2.8,1.5,2.5,2.6,2,,,,,,,
BS,6/5/26,KS,,C21025_SURB1,C2,10/-/25,5/7/26,16,Diptera,,P,BL,2,4.3,3.3,,,,,,,,,,,,,
BS,6/5/26,KS,,C21025_SURB1,C2,10/-/25,5/7/26,16,Amphipoda  ,,A,BL,1,2.9,,,,,,,,,,,,,,
BS,6/5/26,KS,,C21025_SURB1,C2,10/-/25,5/7/26,16,Diptera,Tipulidae,L,BL,1,18.4,,,,,,,,,,,,,,
BS,6/5/26,KS,,C21025_SURB1,C2,10/-/25,5/7/26,16,Diptera,Limoniidae,L,BL,1,3.8,,,,,,,,,,,,,,
BS,6/5/26,KS,,C21025_SURB1,C2,10/-/25,5/7/26,16,Gastropoda ,,A,BL,4,4.7,4.6,2.2,2,,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB2,C2,10/-/25,5/8/26,2,Plecoptera,Perlidae,L,BL,1,8.2,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB2,C2,10/-/25,5/8/26,2,Ephemeroptera,Ephemerellidae,L,BL,1,7.6,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB2,C2,10/-/25,5/8/26,2,Ephemeroptera,Heptageniidae,L,BL,1,2.6,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB2,C2,10/-/25,5/8/26,2,Ephemeroptera,Baetidae,L,BL,26,1.6,1.1,3.3,0.9,1.4,0.4,1.5,1.2,2.1,1.7,,,,,
BS,6/5/26,Moira ,,C21025_SURB2,C2,10/-/25,5/8/26,2,Ephemeroptera,Leptophlebidae,L,BL,1,1.3,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB2,C2,10/-/25,5/8/26,2,Trichoptera,Brachycentridae,L,BL,6,3.7,3.4,2.1,3,2.3,2.6,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB2,C2,10/-/25,5/8/26,2,Trichoptera,Hydropsychidae,L,BL,3,1.3,1.9,1.4,,,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB2,C2,10/-/25,5/8/26,2,Trichoptera ,Lepidostomatidae,L,BL,2,6.2,5.9,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB2,C2,10/-/25,5/8/26,2,Coleoptera,Elmidae,L,BL,5,6,1.3,4.2,4.8,4.5,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB2,C2,10/-/25,5/8/26,2,Diptera ,Chironomidae,L,BL,224,1,0.8,2.3,0.7,1,2.1,0.9,1.6,0.6,5,,,,,
BS,6/5/26,Moira ,,C21025_SURB2,C2,10/-/25,5/8/26,2,Oligochaeta ,Oligochaeta,A,BL,1,4.3,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB2,C2,10/-/25,5/8/26,2,Tricladida,Planariidae ,A,BL,1,1.6,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB2,C2,10/-/25,5/8/26,2,Diptera ,Empididae,L,BL,1,3.4,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB3,C2,10/-/25,5/8/26,2,Plecoptera,Chloroperlidae,L,BL,1,4.6,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB3,C2,10/-/25,5/8/26,2,Ephemeroptera,Ephemerellidae,L,BL,1,5.4,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB3,C2,10/-/25,5/8/26,2,Ephemeroptera,Heptageniidae,L,BL,1,2.1,,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB3,C2,10/-/25,5/8/26,2,Ephemeroptera,Baetidae,L,BL,12,1.6,3.9,1.1,2.1,1.5,1.4,1.6,2,0.4,1.8,,,,,
BS,6/5/26,Moira ,,C21025_SURB3,C2,10/-/25,5/8/26,2,Trichoptera,Brachycentridae,L,BL,18,3.8,7.1,2.1,2.4,2.5,2.5,1.7,2.4,3.9,3.3,,,,,
BS,6/5/26,Moira ,,C21025_SURB3,C2,10/-/25,5/8/26,2,Coleoptera,Elmidae,L,BL,6,5.9,3.7,3.7,2.7,2.6,3.6,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB3,C2,10/-/25,5/8/26,2,Diptera,Chironomidae,L,BL,159,1.8,0.6,0.7,0.8,0.9,0.8,0.9,1,0.8,5.6,,,,,
BS,6/5/26,Moira ,,C21025_SURB3,C2,10/-/25,5/8/26,2,Diptera,Chironomidae,L,BL,4,2.4,3.5,2.2,2.1,,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB3,C2,10/-/25,5/8/26,2,Oligochaeta ,Oligochaeta,A,BL,6,3.2,4.1,1.3,2.7,12.4,11.3,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB3,C2,10/-/25,5/8/26,2,Diptera,Chironomidae,P,BL,2,4,3.2,,,,,,,,,,,,,
BS,6/5/26,Moira ,,C21025_SURB3,C2,10/-/25,5/8/26,2,Diptera ,Empididae,L,BL,1,2.6,,,,,,,,,,,,,,
BS,6/5/26,KS,,C21025_SURB4,C2,10/-/25,5/8/26,10,Plecoptera,Chloroperlidae,L,BL,1,2.4,,,,,,,,,,,,,,
BS,6/5/26,KS,,C21025_SURB4,C2,10/-/25,5/8/26,10,Ephemeroptera,Ephemerellidae,L,BL,4,5.6,7.2,8.2,7.7,,,,,,,,,,,
BS,6/5/26,KS,,C21025_SURB4,C2,10/-/25,5/8/26,10,Ephemeroptera,Heptageniidae,L,BL,2,2,2.5,,,,,,,,,,,,,
BS,6/5/26,KS,,C21025_SURB4,C2,10/-/25,5/8/26,10,Ephemeroptera,Baetidae,L,BL,43,1.2,1.5,1.4,1.2,3.7,2.3,3.6,2.1,1.6,1.2,,,,,
BS,6/5/26,KS,,C21025_SURB4,C2,10/-/25,5/8/26,10,Trichoptera ,Brachycentridae,L,BL,33,2.2,6.4,2.4,2.7,8.9,6.6,2.1,2.4,1.9,2,,,,,
BS,6/5/26,KS,,C21025_SURB4,C2,10/-/25,5/8/26,10,Trichoptera ,Glossomatidae,L,BL,6,1.8,5.2,1.2,1.4,4.3,1.8,,,,,,,,,
BS,6/5/26,KS,,C21025_SURB4,C2,10/-/25,5/8/26,10,Trichoptera ,Hydropsychidae,L,BL,11,5.6,6.3,3.7,6.3,2.4,5.3,3.6,3.8,3,1.3,,,,,
BS,6/5/26,KS,,C21025_SURB4,C2,10/-/25,5/8/26,10,Trichoptera ,Lepidostomatidae,L,BL,12,5.1,1.7,3.8,5.6,4.8,3.6,4.8,3.3,3.1,1.2,,,,,
